week_end,avg_price_prod,avg_price_term,NASCDI,NASCDI_pos,NASCDI_neg
2019-10-06,32.0,28.125,103.32946964630833,517.4683678368833,511.3685442474505
2019-10-13,32.0,28.125,97.2296460568755,517.4683678368833,517.4683678368833
2019-10-20,32.0,28.125,97.2296460568755,517.4683678368833,517.4683678368833
2019-10-27,32.0,28.125,97.2296460568755,517.4683678368833,517.4683678368833
2019-11-03,32.0,28.125,97.2296460568755,517.4683678368833,517.4683678368833
2019-11-10,32.0,28.125,97.2296460568755,517.4683678368833,517.4683678368833
2019-11-17,32.0,28.571428571428573,97.2296460568755,517.4683678368833,517.4683678368833
2019-11-24,32.0,29.464285714285715,97.2296460568755,517.4683678368833,517.4683678368833
2019-12-01,32.0,37.5,97.2296460568755,517.4683678368833,517.4683678368833
2019-12-08,32.0,31.696428571428573,97.2296460568755,517.4683678368833,517.4683678368833
2019-12-15,32.0,21.875,97.2296460568755,517.4683678368833,517.4683678368833
2019-12-22,32.0,28.125,97.2296460568755,517.4683678368833,517.4683678368833
2019-12-29,32.0,28.125,97.2296460568755,517.4683678368833,517.4683678368833
2020-01-05,32.0,20.625,97.2296460568755,517.4683678368833,517.4683678368833
2020-01-12,32.0,20.625,112.47920503045752,532.7179268104653,517.4683678368833
2020-01-19,31.803571428571427,21.964285714285715,132.8119503285669,553.0506721085746,517.4683678368833
2020-01-26,31.026785714285715,24.375,102.31283238140284,553.0506721085746,547.9674857840473
2020-02-02,29.464285714285715,28.125,97.2296460568755,553.0506721085746,553.0506721085746
2020-09-06,30.357142857142858,37.5,97.2296460568755,595.7494372346043,595.7494372346043
2020-09-13,30.803571428571427,38.392857142857146,97.2296460568755,595.7494372346043,595.7494372346043
2020-09-20,30.357142857142858,36.607142857142854,97.2296460568755,595.7494372346043,595.7494372346043
2020-09-27,30.803571428571427,36.69642857142857,97.2296460568755,595.7494372346043,595.7494372346043
2020-10-04,30.357142857142858,33.75,97.2296460568755,595.7494372346043,595.7494372346043
2020-10-11,30.357142857142858,35.714285714285715,97.2296460568755,595.7494372346043,595.7494372346043
2020-10-18,30.357142857142858,39.017857142857146,97.2296460568755,595.7494372346043,595.7494372346043
2020-10-25,30.357142857142858,34.82142857142857,97.2296460568755,595.7494372346043,595.7494372346043
2020-11-01,26.5625,31.25,97.2296460568755,595.7494372346043,595.7494372346043
2020-11-08,24.107142857142858,31.25,97.2296460568755,595.7494372346043,595.7494372346043
2020-11-15,18.303571428571427,36.607142857142854,97.2296460568755,595.7494372346043,595.7494372346043
2020-11-22,19.642857142857142,31.25,97.2296460568755,595.7494372346043,595.7494372346043
2020-11-29,19.419642857142858,30.357142857142858,97.2296460568755,595.7494372346043,595.7494372346043
2020-12-06,20.535714285714285,31.875,97.2296460568755,595.7494372346043,595.7494372346043
2020-12-13,24.330357142857142,37.94642857142857,97.2296460568755,595.7494372346043,595.7494372346043
2020-12-20,24.553571428571427,35.267857142857146,97.2296460568755,595.7494372346043,595.7494372346043
2020-12-27,24.107142857142858,43.30357142857143,97.2296460568755,595.7494372346043,595.7494372346043
2021-01-03,26.785714285714285,53.57142857142857,102.31283238140284,600.8326235591317,595.7494372346043
2021-01-10,26.5625,56.25,132.8119503285669,631.3317415062957,595.7494372346043
2021-01-17,27.455357142857142,56.25,97.2296460568755,631.3317415062957,631.3317415062958
2021-01-24,27.455357142857142,56.25,97.2296460568755,631.3317415062957,631.3317415062958
2021-01-31,27.901785714285715,56.25,97.2296460568755,631.3317415062957,631.3317415062958
2021-09-05,26.5625,28.125,97.2296460568755,646.5813004798777,646.5813004798778
2021-09-12,26.5625,28.125,97.2296460568755,646.5813004798777,646.5813004798778
2021-09-19,26.5625,28.125,97.2296460568755,646.5813004798777,646.5813004798778
2021-09-26,26.5625,28.125,97.2296460568755,646.5813004798777,646.5813004798778
2021-10-03,26.5625,28.125,97.2296460568755,646.5813004798777,646.5813004798778
2021-10-10,26.5625,28.125,97.2296460568755,646.5813004798777,646.5813004798778
2021-10-17,26.5625,28.125,97.2296460568755,646.5813004798777,646.5813004798778
2021-10-24,26.5625,28.125,97.2296460568755,646.5813004798777,646.5813004798778
2021-10-31,26.5625,28.125,97.2296460568755,646.5813004798777,646.5813004798778
2021-11-07,26.5625,28.125,97.2296460568755,646.5813004798777,646.5813004798778
2021-11-14,26.5625,28.125,97.2296460568755,646.5813004798777,646.5813004798778
2021-11-21,26.5625,28.125,97.2296460568755,646.5813004798777,646.5813004798778
2021-11-28,26.5625,28.125,97.2296460568755,646.5813004798777,646.5813004798778
2021-12-05,26.5625,28.125,97.2296460568755,646.5813004798777,646.5813004798778
2021-12-12,26.5625,31.696428571428573,97.2296460568755,646.5813004798777,646.5813004798778
2021-12-19,26.5625,34.375,97.2296460568755,646.5813004798777,646.5813004798778
2021-12-26,26.5625,34.375,97.2296460568755,646.5813004798777,646.5813004798778
2022-01-02,26.5625,34.375,97.2296460568755,646.5813004798777,646.5813004798778
2022-01-09,26.5625,34.375,127.72876400403956,677.0804184270418,646.5813004798778
2022-01-16,26.5625,34.375,112.47920503045752,677.0804184270418,661.8308594534598
2022-01-23,26.5625,34.375,97.2296460568755,677.0804184270418,677.0804184270418
2022-01-30,26.5625,34.375,97.2296460568755,677.0804184270418,677.0804184270418
2022-02-06,26.5625,34.375,97.2296460568755,677.0804184270418,677.0804184270418
2022-09-04,22.5,34.375,97.2296460568755,701.479712784773,701.479712784773
2022-09-11,22.5,34.375,97.2296460568755,701.479712784773,701.479712784773
2022-09-18,25.625,30.357142857142858,97.2296460568755,701.479712784773,701.479712784773
2022-09-25,26.964285714285715,36.160714285714285,97.2296460568755,701.479712784773,701.479712784773
2022-10-02,25.982142857142858,37.5,97.2296460568755,701.479712784773,701.479712784773
2022-10-09,28.125,37.5,97.2296460568755,701.479712784773,701.479712784773
2022-10-16,28.125,37.5,97.2296460568755,701.479712784773,701.479712784773
2022-10-23,21.651785714285715,34.375,97.2296460568755,701.479712784773,701.479712784773
2022-10-30,21.517857142857142,33.660714285714285,97.2296460568755,701.479712784773,701.479712784773
2022-11-06,18.080357142857142,33.125,97.2296460568755,701.479712784773,701.479712784773
2022-11-13,17.8125,33.125,97.2296460568755,701.479712784773,701.479712784773
2022-11-20,16.339285714285715,28.125,97.2296460568755,701.479712784773,701.479712784773
2022-11-27,14.955357142857142,28.125,97.2296460568755,701.479712784773,701.479712784773
2022-12-04,16.5625,28.125,97.2296460568755,701.479712784773,701.479712784773
2022-12-11,15.625,27.5,97.2296460568755,701.479712784773,701.479712784773
2022-12-18,17.633928571428573,27.5,97.2296460568755,701.479712784773,701.479712784773
2022-12-25,20.089285714285715,28.035714285714285,97.2296460568755,701.479712784773,701.479712784773
2023-01-01,28.125,28.125,97.2296460568755,701.479712784773,701.479712784773
2023-01-08,30.357142857142858,28.125,97.2296460568755,701.479712784773,701.479712784773
2023-01-15,32.589285714285715,28.125,127.72876400403956,731.9788307319371,701.479712784773
2023-01-22,37.94642857142857,39.732142857142854,112.47920503045752,731.9788307319371,716.729271758355
2023-01-29,41.07142857142857,43.75,97.2296460568755,731.9788307319371,731.978830731937
2023-02-05,31.026785714285715,43.75,121.62894041460672,756.3781250896684,731.978830731937
2023-09-03,32.410714285714285,53.125,97.2296460568755,776.7108703877777,776.7108703877776
2023-09-10,34.82142857142857,46.42857142857143,97.2296460568755,776.7108703877777,776.7108703877776
2023-09-17,32.142857142857146,43.75,97.2296460568755,776.7108703877777,776.7108703877776
2023-09-24,32.589285714285715,43.75,97.2296460568755,776.7108703877777,776.7108703877776
2023-10-01,36.607142857142854,43.75,97.2296460568755,776.7108703877777,776.7108703877776
2023-10-08,34.598214285714285,42.857142857142854,97.2296460568755,776.7108703877777,776.7108703877776
2023-10-15,30.357142857142858,43.75,97.2296460568755,776.7108703877777,776.7108703877776
2023-10-22,29.6875,43.75,97.2296460568755,776.7108703877777,776.7108703877776
2023-10-29,28.125,43.75,97.2296460568755,776.7108703877777,776.7108703877776
2023-11-05,34.375,47.32142857142857,97.2296460568755,776.7108703877777,776.7108703877776
2023-11-12,29.241071428571427,50.0,97.2296460568755,776.7108703877777,776.7108703877776
2023-11-19,31.919642857142858,50.0,97.2296460568755,776.7108703877777,776.7108703877776
2023-11-26,30.133928571428573,48.214285714285715,97.2296460568755,776.7108703877777,776.7108703877776
2023-12-03,27.678571428571427,43.75,97.2296460568755,776.7108703877777,776.7108703877776
2023-12-10,32.589285714285715,43.75,97.2296460568755,776.7108703877777,776.7108703877776
2023-12-17,32.36607142857143,43.75,97.2296460568755,776.7108703877777,776.7108703877776
2023-12-24,27.455357142857142,43.75,97.2296460568755,776.7108703877777,776.7108703877776
2023-12-31,28.571428571428573,43.75,97.2296460568755,776.7108703877777,776.7108703877776
2024-01-07,28.348214285714285,26.339285714285715,112.47920503045752,791.9604293613597,776.7108703877776
2024-01-14,26.785714285714285,26.875,122.6455776795122,802.1268020104144,776.7108703877776
2024-01-21,28.125,26.25,97.2296460568755,802.1268020104144,802.1268020104143
2024-01-28,26.785714285714285,24.375,97.2296460568755,802.1268020104144,802.1268020104143
2024-02-04,27.232142857142858,24.375,97.2296460568755,802.1268020104144,802.1268020104143
2024-09-01,44.19642857142857,75.0,97.2296460568755,827.5427336330511,827.542733633051
2024-09-08,44.19642857142857,75.0,97.2296460568755,827.5427336330511,827.542733633051
2024-09-15,33.214285714285715,64.28571428571429,97.2296460568755,827.5427336330511,827.542733633051
2024-09-22,33.92857142857143,50.17857142857143,97.2296460568755,827.5427336330511,827.542733633051
2024-09-29,41.07142857142857,51.42857142857143,97.2296460568755,827.5427336330511,827.542733633051
2024-10-06,45.535714285714285,50.357142857142854,97.2296460568755,827.5427336330511,827.542733633051
2024-10-13,50.0,42.5,97.2296460568755,827.5427336330511,827.542733633051
2024-10-20,40.848214285714285,45.982142857142854,97.2296460568755,827.5427336330511,827.542733633051
2024-10-27,35.267857142857146,46.25,97.2296460568755,827.5427336330511,827.542733633051
2024-11-03,29.017857142857142,49.017857142857146,97.2296460568755,827.5427336330511,827.542733633051
2024-11-10,34.375,48.57142857142857,97.2296460568755,827.5427336330511,827.542733633051
2024-11-17,31.696428571428573,46.160714285714285,97.2296460568755,827.5427336330511,827.542733633051
2024-11-24,30.357142857142858,45.80357142857143,97.2296460568755,827.5427336330511,827.542733633051
2024-12-01,28.571428571428573,46.875,97.2296460568755,827.5427336330511,827.542733633051
2024-12-08,27.232142857142858,44.017857142857146,97.2296460568755,827.5427336330511,827.542733633051
2024-12-15,32.142857142857146,50.80357142857143,97.2296460568755,827.5427336330511,827.542733633051
2024-12-22,38.169642857142854,49.19642857142857,97.2296460568755,827.5427336330511,827.542733633051
2024-12-29,43.30357142857143,48.125,127.72876400403956,858.0418515802152,827.542733633051
2025-01-05,43.75,48.125,127.72876400403956,858.0418515802152,827.542733633051
2025-01-12,42.857142857142854,44.55357142857143,122.6455776795122,858.0418515802152,832.6259199575783
2025-01-19,40.625,41.875,97.2296460568755,858.0418515802152,858.0418515802149
2025-01-26,48.214285714285715,42.94642857142857,97.2296460568755,858.0418515802152,858.0418515802149
2025-02-02,45.982142857142854,44.375,97.2296460568755,858.0418515802152,858.0418515802149
