market,variety,grade,param,coef,se_OLS,p_OLS,t_HAC,se_HAC,p_HAC,n_obs,file
Shopian,Delicious,B,y_L1,-0.09821854906839228,0.0764009308777136,0.2020450751159863,-1.6747937776242572,0.058645160007531255,0.09760759503162104,110,weekly_model_Shopian_Delicious_B_posneg.csv
Sopore,American,A,const,1.2376995321773927,0.27055229468129915,8.971548772614923e-06,3.0334094152618705,0.40802257880199255,0.002784177749549707,200,weekly_model_Sopore_American_A_posneg.csv
Sopore,American,A,dn_L0,0.002337918013265489,0.0013364119503944476,0.08196509755061349,2.8035444047857534,0.0008339151002119235,0.005621872365607371,200,weekly_model_Sopore_American_A_posneg.csv
Sopore,American,A,dn_L1,-0.0005287388949438956,0.0014954937415931377,0.724095747643573,-0.546427728859519,0.0009676282278856113,0.5854639962059249,200,weekly_model_Sopore_American_A_posneg.csv
Sopore,American,A,dn_L2,-4.618804449346422e-05,0.0014317956488075375,0.9743021990716261,-0.05402404769202925,0.0008549534229046455,0.9569772787677879,200,weekly_model_Sopore_American_A_posneg.csv
Sopore,American,A,dn_L3,0.00010342986762615922,0.0013952228503023886,0.9409899920062677,0.04287197358764171,0.002412528721466976,0.9658521891295688,200,weekly_model_Sopore_American_A_posneg.csv
Sopore,American,A,dn_L4,0.00010448054422563945,0.001268497576570589,0.9344496001842877,0.13123921822866186,0.0007961076394374737,0.8957359696109521,200,weekly_model_Sopore_American_A_posneg.csv
Sopore,American,A,dp_L0,-0.0015602748565620834,0.001131678862505577,0.16972912718465427,-1.4615153585856677,0.001067573356240325,0.1456571767889874,200,weekly_model_Sopore_American_A_posneg.csv
Sopore,American,A,dp_L1,0.0004680230507890569,0.0016312145452671146,0.774513435415228,0.4244994455589542,0.0011025292392850916,0.6717200633390421,200,weekly_model_Sopore_American_A_posneg.csv
Sopore,American,A,dp_L2,3.2745071592807677e-06,0.0015076889577409517,0.998269558124957,0.003445769751759579,0.0009502977259605473,0.9972545814787231,200,weekly_model_Sopore_American_A_posneg.csv
Sopore,American,A,dp_L3,-0.0005851032437801177,0.001405249370402361,0.6776468174111857,-0.3051558451735817,0.0019173915657663175,0.7606080407018426,200,weekly_model_Sopore_American_A_posneg.csv
Sopore,American,A,dp_L4,0.0001703563864477419,0.0012912697370583016,0.8951908663388028,0.18180825978160461,0.0009370112592925142,0.8559424247316525,200,weekly_model_Sopore_American_A_posneg.csv
